
Symbol table '.dynsym' contains 2394 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
   843: 000e6270    62 FUNC    GLOBAL DEFAULT   12 qecvt@@GLIBC_2.0
   844: 00081020    14 FUNC    GLOBAL DEFAULT   12 __memset_gg@@GLIBC_2.1.1
   845: 000ee300    99 FUNC    WEAK   DEFAULT   12 iswctype@@GLIBC_2.0
   846: 00094630    51 FUNC    GLOBAL DEFAULT   12 __mbrlen@@GLIBC_2.0
   847: 00101990    54 FUNC    GLOBAL DEFAULT   12 __internal_setnetgrent@@GLIBC_PRIVATE
   848: 00118570   113 FUNC    GLOBAL DEFAULT   12 xdr_int8_t@@GLIBC_2.1
   849: 0005e340   158 FUNC    GLOBAL DEFAULT   12 tmpfile@@GLIBC_2.1
   850: 00123940   158 FUNC    GLOBAL DEFAULT   12 tmpfile@GLIBC_2.0
   851: 0007c1e0   247 FUNC    GLOBAL DEFAULT   12 envz_entry@@GLIBC_2.0
   852: 000ead40    64 FUNC    GLOBAL DEFAULT   12 pivot_root@@GLIBC_2.2.1
   853: 000ed3f0  1275 FUNC    WEAK   DEFAULT   12 sprofil@@GLIBC_2.2.3
   854: 000eeaa0    78 FUNC    GLOBAL DEFAULT   12 __towupper_l@@GLIBC_2.1
   855: 001008e0  1682 FUNC    GLOBAL DEFAULT   12 rexec_af@@GLIBC_2.2
   856: 001b7e80   152 OBJECT  GLOBAL DEFAULT   32 _IO_2_1_stdout_@@GLIBC_2.1
   857: 00115aa0   179 FUNC    GLOBAL DEFAULT   12 xprt_unregister@@GLIBC_2.0
   858: 000244c0  1616 FUNC    WEAK   DEFAULT   12 newlocale@@GLIBC_2.3
   859: 0010b4e0   154 FUNC    GLOBAL DEFAULT   12 xdr_authunix_parms@@GLIBC_2.0
   860: 000e6df0   356 FUNC    WEAK   DEFAULT   12 tsearch@@GLIBC_2.0
   861: 001025c0   334 FUNC    GLOBAL DEFAULT   12 getaliasbyname@@GLIBC_2.0
   862: 00115ed0    84 FUNC    GLOBAL DEFAULT   12 svcerr_progvers@@GLIBC_2.0
   863: 00025660    23 FUNC    WEAK   DEFAULT   12 isspace_l@@GLIBC_2.3
   864: 00080fe0    37 FUNC    GLOBAL DEFAULT   12 __memcpy_c@@GLIBC_2.1.1
   865: 001056b0    52 FUNC    GLOBAL DEFAULT   12 inet6_opt_get_val@@GLIBC_2.5
   866: 0007bc20   268 FUNC    WEAK   DEFAULT   12 argz_insert@@GLIBC_2.0
   867: 0002c010   138 FUNC    WEAK   DEFAULT   12 gsignal@@GLIBC_2.0
   868: 00127ae0    73 FUNC    GLOBAL DEFAULT   12 gethostbyname2_r@GLIBC_2.0
   869: 0002eed0    85 FUNC    GLOBAL DEFAULT   12 __cxa_atexit@@GLIBC_2.1.3
   870: 000d79d0    38 FUNC    GLOBAL DEFAULT   12 posix_spawn_file_actions_@@GLIBC_2.2
   871: 000fbb30   874 FUNC    GLOBAL DEFAULT   12 gethostbyname2_r@@GLIBC_2.1.2
   872: 00069df0    12 FUNC    GLOBAL DEFAULT   12 __fwriting@@GLIBC_2.2
   873: 000ead80    78 FUNC    WEAK   DEFAULT   12 prctl@@GLIBC_2.0
   874: 000e5550    33 FUNC    GLOBAL DEFAULT   12 setlogmask@@GLIBC_2.0
   875: 00074fb0   458 FUNC    WEAK   DEFAULT   12 malloc_stats@@GLIBC_2.0
   876: 000eec70    75 FUNC    GLOBAL DEFAULT   12 __towctrans_l@@GLIBC_2.1
   877: 00080f40   159 FUNC    GLOBAL DEFAULT   12 __strsep_3c@@GLIBC_2.1.1
   878: 00117ec0     5 FUNC    GLOBAL DEFAULT   12 xdr_enum@@GLIBC_2.0
   879: 001b5e78    20 OBJECT  GLOBAL DEFAULT   28 h_errlist@@GLIBC_2.0
   880: 000eaff0    60 FUNC    GLOBAL DEFAULT   12 unshare@@GLIBC_2.4
   881: 00080200    37 FUNC    GLOBAL DEFAULT   12 __memcpy_g@@GLIBC_2.1.1
   882: 0006a8e0    74 FUNC    WEAK   DEFAULT   12 fread_unlocked@@GLIBC_2.1
   883: 000e1790    83 FUNC    WEAK   DEFAULT   12 brk@@GLIBC_2.0
   884: 000eb7a0   121 FUNC    WEAK   DEFAULT   12 send@@GLIBC_2.0
   885: 00025620    23 FUNC    WEAK   DEFAULT   12 isprint_l@@GLIBC_2.3
   886: 000a6d90    66 FUNC    WEAK   DEFAULT   12 setitimer@@GLIBC_2.0
   887: 000ee400    75 FUNC    GLOBAL DEFAULT   12 __towctrans@@GLIBC_2.1
   888: 0005f260   117 FUNC    GLOBAL DEFAULT   12 __isoc99_vsscanf@@GLIBC_2.7
   889: 001b5b40   128 OBJECT  GLOBAL DEFAULT   28 sys_sigabbrev@GLIBC_2.0
   890: 001b5b40   256 OBJECT  GLOBAL DEFAULT   28 sys_sigabbrev@GLIBC_2.1
   891: 001b5b40   260 OBJECT  GLOBAL DEFAULT   28 sys_sigabbrev@@GLIBC_2.3.3
   892: 0003d570   110 FUNC    WEAK   DEFAULT   12 setcontext@@GLIBC_2.0
   893: 000ee950   122 FUNC    WEAK   DEFAULT   12 iswupper_l@@GLIBC_2.3
   894: 000ea2d0    91 FUNC    GLOBAL DEFAULT   12 signalfd@@GLIBC_2.7
   895: 0002ca80    91 FUNC    GLOBAL DEFAULT   12 sigemptyset@@GLIBC_2.0
   896: 00104c70   149 FUNC    GLOBAL DEFAULT   12 inet6_option_next@@GLIBC_2.3.3
   897: 001208b0    16 FUNC    GLOBAL DEFAULT   12 _dl_sym@@GLIBC_PRIVATE
   898: 000e5460   109 FUNC    GLOBAL DEFAULT   12 openlog@@GLIBC_2.0
   899: 000d2c40  3071 FUNC    GLOBAL DEFAULT   12 getaddrinfo@@GLIBC_2.0
   900: 0006e7c0    96 FUNC    GLOBAL DEFAULT   12 _IO_init_marker@@GLIBC_2.0
   901: 0006a710    65 FUNC    GLOBAL DEFAULT   12 getchar_unlocked@@GLIBC_2.0
   902: 00108de0   359 FUNC    GLOBAL DEFAULT   12 __res_maybe_init@@GLIBC_PRIVATE
   903: 000791e0    70 IFUNC   GLOBAL DEFAULT   12 memset@@GLIBC_2.0
   904: 000e84f0   190 FUNC    GLOBAL DEFAULT   12 dirname@@GLIBC_2.0
   905: 0001a0e0    18 FUNC    GLOBAL DEFAULT   12 __gconv_get_alias_db@@GLIBC_PRIVATE
   906: 00024240   433 FUNC    GLOBAL DEFAULT   12 localeconv@GLIBC_2.0
   907: 00024240   433 FUNC    GLOBAL DEFAULT   12 localeconv@@GLIBC_2.2
   908: 000e0910    13 FUNC    GLOBAL DEFAULT   12 cfgetospeed@@GLIBC_2.0
   909: 000e1980   125 FUNC    WEAK   DEFAULT   12 writev@@GLIBC_2.0
   910: 00080250    29 FUNC    GLOBAL DEFAULT   12 __memset_ccn_by2@@GLIBC_2.1.1
   911: 0006dbd0   162 FUNC    GLOBAL DEFAULT   12 _IO_default_xsgetn@@GLIBC_2.0
   912: 00025200    42 FUNC    GLOBAL DEFAULT   12 isalnum@@GLIBC_2.0
   913: 00080230    27 FUNC    GLOBAL DEFAULT   12 __memset_ccn_by4@@GLIBC_2.1.1
   914: 0011d610    97 FUNC    WEAK   DEFAULT   12 setutent@@GLIBC_2.0
   915: 0010d2e0   277 FUNC    GLOBAL DEFAULT   12 _seterr_reply@@GLIBC_2.0
   916: 00065270   111 FUNC    GLOBAL DEFAULT   12 _IO_switch_to_wget_mode@@GLIBC_2.2
   917: 00105790    95 FUNC    GLOBAL DEFAULT   12 inet6_rth_add@@GLIBC_2.5
   918: 0006a6e0    37 FUNC    WEAK   DEFAULT   12 fgetc_unlocked@@GLIBC_2.1
   919: 000647c0    42 FUNC    GLOBAL DEFAULT   12 swprintf@@GLIBC_2.2
   920: 00068930   265 FUNC    GLOBAL DEFAULT   12 getchar@@GLIBC_2.0
   921: 000e7870    24 FUNC    GLOBAL DEFAULT   12 warn@@GLIBC_2.0
   922: 0011d7d0   100 FUNC    WEAK   DEFAULT   12 getutid@@GLIBC_2.0
   923: 000214b0    18 FUNC    GLOBAL DEFAULT   12 __gconv_get_cache@@GLIBC_PRIVATE
   924: 000b6670  7453 FUNC    GLOBAL DEFAULT   12 glob@@GLIBC_2.0
   925: 000784f0  1211 FUNC    GLOBAL DEFAULT   12 strstr@@GLIBC_2.0
   926: 000ec3a0    80 FUNC    GLOBAL DEFAULT   12 semtimedop@@GLIBC_2.3.3
   927: 0002eb40    35 FUNC    WEAK   DEFAULT   12 __secure_getenv@GLIBC_2.0
   928: 00095380   132 FUNC    WEAK   DEFAULT   12 wcsnlen@@GLIBC_2.1
   929: 00077140    52 IFUNC   GLOBAL DEFAULT   12 strcspn@@GLIBC_2.0
   930: 00095740    53 FUNC    GLOBAL DEFAULT   12 __wcstof_internal@@GLIBC_2.0
   931: 000252c0    43 FUNC    GLOBAL DEFAULT   12 islower@@GLIBC_2.0
   932: 000e0f90   107 FUNC    GLOBAL DEFAULT   12 tcsendbreak@@GLIBC_2.0
   933: 000af2a0     8 FUNC    GLOBAL DEFAULT   12 telldir@@GLIBC_2.0
   934: 00034cb0    26 FUNC    GLOBAL DEFAULT   12 __strtof_l@@GLIBC_2.1
   935: 000dfab0   116 FUNC    GLOBAL DEFAULT   12 utimensat@@GLIBC_2.6
   936: 000e5b40   191 FUNC    GLOBAL DEFAULT   12 fcvt@@GLIBC_2.0
   937: 00018da0    35 FUNC    GLOBAL DEFAULT   12 __get_cpu_features@@GLIBC_PRIVATE
   938: 00062ef0   310 FUNC    GLOBAL DEFAULT   12 _IO_setbuffer@@GLIBC_2.0
   939: 0006eb50     5 FUNC    GLOBAL DEFAULT   12 _IO_iter_file@@GLIBC_2.2
   940: 000db620    60 FUNC    WEAK   DEFAULT   12 rmdir@@GLIBC_2.0
   941: 00018dd0    25 FUNC    GLOBAL DEFAULT   12 __errno_location@@GLIBC_2.0
   942: 000e0ad0   574 FUNC    GLOBAL DEFAULT   12 tcsetattr@@GLIBC_2.0
   943: 000314b0    30 FUNC    GLOBAL DEFAULT   12 __strtoll_l@@GLIBC_2.1
   944: 000eb460    63 FUNC    WEAK   DEFAULT   12 bind@@GLIBC_2.0
   945: 00068730   245 FUNC    GLOBAL DEFAULT   12 fseek@@GLIBC_2.0
   946: 0010e000    77 FUNC    GLOBAL DEFAULT   12 xdr_float@@GLIBC_2.0
   947: 000da270    60 FUNC    WEAK   DEFAULT   12 chdir@@GLIBC_2.0
   948: 000d92f0   218 FUNC    WEAK   DEFAULT   12 open64@@GLIBC_2.1
   949: 000cd840  1718 FUNC    GLOBAL DEFAULT   12 confstr@@GLIBC_2.0
   950: 000b3740    84 FUNC    GLOBAL DEFAULT   12 __libc_vfork@@GLIBC_PRIVATE
   951: 000766d0   126 FUNC    GLOBAL DEFAULT   12 muntrace@@GLIBC_2.0
   952: 000d9710   125 FUNC    WEAK   DEFAULT   12 read@@GLIBC_2.0
   953: 00105940    30 FUNC    GLOBAL DEFAULT   12 inet6_rth_segments@@GLIBC_2.5
   954: 00078dd0    70 IFUNC   GLOBAL DEFAULT   12 memcmp@@GLIBC_2.0
   955: 000f02b0   155 FUNC    GLOBAL DEFAULT   12 getsgent@@GLIBC_2.10
   956: 00063a20   273 FUNC    GLOBAL DEFAULT   12 getwchar@@GLIBC_2.2
   957: 000e2080    61 FUNC    WEAK   DEFAULT   12 getpagesize@@GLIBC_2.0
   958: 000191d0   186 FUNC    GLOBAL DEFAULT   12 __moddi3@GLIBC_2.0
   959: 00102bd0  2325 FUNC    GLOBAL DEFAULT   12 getnameinfo@@GLIBC_2.1
   960: 00118b10   190 FUNC    GLOBAL DEFAULT   12 xdr_sizeof@@GLIBC_2.1
   961: 00025d00    22 FUNC    WEAK   DEFAULT   12 dgettext@@GLIBC_2.0
   962: 000802d0    21 FUNC    GLOBAL DEFAULT   12 __strlen_g@@GLIBC_2.1.1
   963: 00061810   511 FUNC    GLOBAL DEFAULT   12 _IO_ftell@@GLIBC_2.0
   964: 00064340   266 FUNC    GLOBAL DEFAULT   12 putwc@@GLIBC_2.2
   965: 000f92c0    53 FUNC    GLOBAL DEFAULT   12 __pread_chk@@GLIBC_2.4
   966: 0004a190    28 FUNC    GLOBAL DEFAULT   12 _IO_sprintf@@GLIBC_2.0
   967: 0006eb60    80 FUNC    GLOBAL DEFAULT   12 _IO_list_lock@@GLIBC_2.2
   968: 0010c0b0   211 FUNC    GLOBAL DEFAULT   12 getrpcport@@GLIBC_2.0
   969: 000e5420    29 FUNC    GLOBAL DEFAULT   12 __syslog_chk@@GLIBC_2.4
   970: 000b1120   172 FUNC    GLOBAL DEFAULT   12 endgrent@@GLIBC_2.0
   971: 000a3c10    34 FUNC    GLOBAL DEFAULT   12 asctime@@GLIBC_2.0
   972: 000773d0    84 FUNC    WEAK   DEFAULT   12 strndup@@GLIBC_2.0
   973: 000eaa60    78 FUNC    GLOBAL DEFAULT   12 init_module@@GLIBC_2.0
   974: 000e5a40    64 FUNC    GLOBAL DEFAULT   12 mlock@@GLIBC_2.0
   975: 00112e30   101 FUNC    GLOBAL DEFAULT   12 clnt_sperrno@@GLIBC_2.0
   976: 0010e810   105 FUNC    GLOBAL DEFAULT   12 xdrrec_skiprecord@@GLIBC_2.0
   977: 0007c5e0  4917 FUNC    GLOBAL DEFAULT   12 __strcoll_l@@GLIBC_2.1
   978: 00094d80   762 FUNC    WEAK   DEFAULT   12 mbsnrtowcs@@GLIBC_2.0
   979: 00108f70   154 FUNC    GLOBAL DEFAULT   12 __gai_sigqueue@@GLIBC_PRIVATE
   980: 00025450    56 FUNC    GLOBAL DEFAULT   12 toupper@@GLIBC_2.0
   981: 000f1140   177 FUNC    WEAK   DEFAULT   12 sgetsgent_r@@GLIBC_2.10
   982: 0002f4a0   198 FUNC    GLOBAL DEFAULT   12 mbtowc@@GLIBC_2.0
   983: 000fd3a0   163 FUNC    GLOBAL DEFAULT   12 setprotoent@@GLIBC_2.0
   984: 000b41b0    54 FUNC    GLOBAL DEFAULT   12 __getpid@@GLIBC_2.0
   985: 000ea330    73 FUNC    GLOBAL DEFAULT   12 eventfd@@GLIBC_2.7
   986: 00115380   223 FUNC    GLOBAL DEFAULT   12 netname2user@@GLIBC_2.1
   987: 00121c80   146 FUNC    GLOBAL DEFAULT   12 __register_frame_info_tab@@GCC_3.0
   988: 000254f0    43 FUNC    GLOBAL DEFAULT   12 _toupper@@GLIBC_2.0
   989: 000eb5a0    63 FUNC    WEAK   DEFAULT   12 getsockopt@@GLIBC_2.0
   990: 001167a0   564 FUNC    GLOBAL DEFAULT   12 svctcp_create@@GLIBC_2.0
   991: 00061c60   735 FUNC    WEAK   DEFAULT   12 getdelim@@GLIBC_2.0
   992: 00064d60   132 FUNC    GLOBAL DEFAULT   12 _IO_wsetb@@GLIBC_2.2
   993: 000b0a90   145 FUNC    GLOBAL DEFAULT   12 setgroups@@GLIBC_2.0
   994: 00122060   149 FUNC    GLOBAL DEFAULT   12 _Unwind_Find_FDE@@GCC_3.0
   995: 000e8ad0    78 FUNC    GLOBAL DEFAULT   12 setxattr@@GLIBC_2.3
   996: 001130e0    47 FUNC    GLOBAL DEFAULT   12 clnt_perrno@@GLIBC_2.0
   997: 0006da20    86 FUNC    GLOBAL DEFAULT   12 _IO_doallocbuf@@GLIBC_2.0
   998: 0002feb0   143 FUNC    WEAK   DEFAULT   12 erand48_r@@GLIBC_2.0
   999: 0002fd30    42 FUNC    GLOBAL DEFAULT   12 lrand48@@GLIBC_2.0
  1000: 0011f090  1359 FUNC    GLOBAL DEFAULT   12 grantpt@@GLIBC_2.1
  1001: 001b90b0     4 OBJECT  WEAK   DEFAULT   33 ___brk_addr@@GLIBC_2.0
  1002: 000dad10   767 FUNC    GLOBAL DEFAULT   12 ttyname@@GLIBC_2.0
  1003: 000f6880    58 FUNC    GLOBAL DEFAULT   12 pthread_attr_init@@GLIBC_2.1
  1004: 00094670   481 FUNC    WEAK   DEFAULT   12 mbrtoc32@@GLIBC_2.16
  1005: 000f6840    58 FUNC    GLOBAL DEFAULT   12 pthread_attr_init@GLIBC_2.0
  1006: 00079290   100 IFUNC   WEAK   DEFAULT   12 mempcpy@@GLIBC_2.1
  1007: 00106760   190 FUNC    GLOBAL DEFAULT   12 herror@@GLIBC_2.0
  1008: 000cf0a0    45 FUNC    GLOBAL DEFAULT   12 getopt@@GLIBC_2.0
  1009: 00095500    55 FUNC    WEAK   DEFAULT   12 wcstoul@@GLIBC_2.0
  1010: 0011ec30   271 FUNC    WEAK   DEFAULT   12 utmpname@@GLIBC_2.0
  1011: 000f91a0   169 FUNC    GLOBAL DEFAULT   12 __fgets_unlocked_chk@@GLIBC_2.4
  1012: 0011d360    54 FUNC    GLOBAL DEFAULT   12 getlogin_r@@GLIBC_2.0
  1013: 000255c0    23 FUNC    WEAK   DEFAULT   12 isdigit_l@@GLIBC_2.3
  1014: 0004a2e0 20540 FUNC    WEAK   DEFAULT   12 vfwprintf@@GLIBC_2.2
  1015: 00062c60   252 FUNC    GLOBAL DEFAULT   12 _IO_seekoff@@GLIBC_2.0
  1016: 000e32c0    97 FUNC    GLOBAL DEFAULT   12 __setmntent@@GLIBC_2.2
  1017: 000e6880   234 FUNC    GLOBAL DEFAULT   12 hcreate_r@@GLIBC_2.0
  1018: 000e0f30    38 FUNC    GLOBAL DEFAULT   12 tcflow@@GLIBC_2.0
  1019: 00095600    55 FUNC    WEAK   DEFAULT   12 wcstouq@@GLIBC_2.0
  1020: 000651b0    90 FUNC    GLOBAL DEFAULT   12 _IO_wdoallocbuf@@GLIBC_2.2
  1021: 00100f80    38 FUNC    GLOBAL DEFAULT   12 rexec@@GLIBC_2.0
  1022: 000ec160   110 FUNC    GLOBAL DEFAULT   12 msgget@@GLIBC_2.0
  1023: 00064880    41 FUNC    GLOBAL DEFAULT   12 fwscanf@@GLIBC_2.2
  1024: 00118470   113 FUNC    GLOBAL DEFAULT   12 xdr_int16_t@@GLIBC_2.1
  1025: 001ba9f4     4 OBJECT  GLOBAL DEFAULT   33 _dl_open_hook@@GLIBC_PRIVATE
  1026: 000f94d0    48 FUNC    GLOBAL DEFAULT   12 __getcwd_chk@@GLIBC_2.4
  1027: 000d90f0   163 FUNC    GLOBAL DEFAULT   12 fchmodat@@GLIBC_2.4
  1028: 0007c540   127 FUNC    GLOBAL DEFAULT   12 envz_strip@@GLIBC_2.0
  1029: 000da0c0    64 FUNC    WEAK   DEFAULT   12 dup2@@GLIBC_2.0
  1030: 000680e0   155 FUNC    GLOBAL DEFAULT   12 clearerr@@GLIBC_2.0
  1031: 000da100    66 FUNC    WEAK   DEFAULT   12 dup3@@GLIBC_2.9
  1032: 000ffb10  2911 FUNC    GLOBAL DEFAULT   12 rcmd_af@@GLIBC_2.2
  1033: 001b90a0     4 OBJECT  WEAK   DEFAULT   33 environ@@GLIBC_2.0
  1034: 000b3330    98 FUNC    WEAK   DEFAULT   12 pause@@GLIBC_2.0
  1035: 001158c0    59 FUNC    GLOBAL DEFAULT   12 __rpc_thread_svc_max_poll@@GLIBC_2.2.3
  1036: 0002e980   289 FUNC    WEAK   DEFAULT   12 unsetenv@@GLIBC_2.0
  1037: 000cf0d0    45 FUNC    GLOBAL DEFAULT   12 __posix_getopt@@GLIBC_2.10
  1038: 0002fc70    83 FUNC    GLOBAL DEFAULT   12 rand_r@@GLIBC_2.0
  1039: 00122eb0    52 FUNC    GLOBAL DEFAULT   12 atexit@GLIBC_2.0
  1040: 0002b3f0    17 FUNC    GLOBAL DEFAULT   12 __finite@@GLIBC_2.0
  1041: 0006f0d0    52 FUNC    GLOBAL DEFAULT   12 _IO_str_init_static@@GLIBC_2.0
  1042: 000a4530    51 FUNC    WEAK   DEFAULT   12 timelocal@@GLIBC_2.0
  1043: 00118980    96 FUNC    GLOBAL DEFAULT   12 xdr_pointer@@GLIBC_2.0
  1044: 0007bd90   189 FUNC    WEAK   DEFAULT   12 argz_add_sep@@GLIBC_2.0
  1045: 000944d0   315 FUNC    GLOBAL DEFAULT   12 wctob@@GLIBC_2.0
  1046: 0002be60    81 FUNC    WEAK   DEFAULT   12 longjmp@@GLIBC_2.0
  1047: 00124640   463 FUNC    GLOBAL DEFAULT   12 _IO_file_xsputn@GLIBC_2.0
  1048: 000d8ad0    73 FUNC    GLOBAL DEFAULT   12 __fxstat64@@GLIBC_2.2
  1049: 0006bfa0   401 FUNC    GLOBAL DEFAULT   12 _IO_file_xsputn@@GLIBC_2.1
  1050: 000a7690    55 FUNC    GLOBAL DEFAULT   12 strptime@@GLIBC_2.0
  1051: 000d8ad0    73 FUNC    GLOBAL DEFAULT   12 __fxstat64@GLIBC_2.1
  1052: 00112ea0   498 FUNC    GLOBAL DEFAULT   12 clnt_sperror@@GLIBC_2.0
  1053: 000ea6e0    60 FUNC    GLOBAL DEFAULT   12 __adjtimex@@GLIBC_2.0
  1054: 000f8a30   297 FUNC    GLOBAL DEFAULT   12 __vprintf_chk@@GLIBC_2.3.4
  1055: 000eb960    63 FUNC    WEAK   DEFAULT   12 shutdown@@GLIBC_2.0
  1056: 0011cde0    37 FUNC    GLOBAL DEFAULT   12 fattach@@GLIBC_2.1
  1057: 000eb2e0    64 FUNC    GLOBAL DEFAULT   12 setns@@GLIBC_2.14
  1058: 00069140   198 FUNC    WEAK   DEFAULT   12 vsnprintf@@GLIBC_2.0
  1059: 0002be20    55 FUNC    GLOBAL DEFAULT   12 _setjmp@@GLIBC_2.0
  1060: 000df390   125 FUNC    WEAK   DEFAULT   12 poll@@GLIBC_2.0
  1061: 00073490   459 FUNC    WEAK   DEFAULT   12 malloc_get_state@@GLIBC_2.0
  1062: 0011ccd0    78 FUNC    GLOBAL DEFAULT   12 getpmsg@@GLIBC_2.1
  1063: 000620f0    34 FUNC    GLOBAL DEFAULT   12 _IO_getline@@GLIBC_2.0
  1064: 0011f960    50 FUNC    GLOBAL DEFAULT   12 ptsname@@GLIBC_2.1
  1065: 000b3800   212 FUNC    GLOBAL DEFAULT   12 fexecve@@GLIBC_2.0
  1066: 000cd4b0   299 FUNC    WEAK   DEFAULT   12 re_comp@@GLIBC_2.0
  1067: 001130a0    51 FUNC    GLOBAL DEFAULT   12 clnt_perror@@GLIBC_2.0
  1068: 000e62b0    69 FUNC    GLOBAL DEFAULT   12 qgcvt@@GLIBC_2.0
  1069: 00115d10    68 FUNC    GLOBAL DEFAULT   12 svcerr_noproc@@GLIBC_2.0
  1070: 000f8920   268 FUNC    GLOBAL DEFAULT   12 __fprintf_chk@@GLIBC_2.3.4
  1071: 000eb260   125 FUNC    GLOBAL DEFAULT   12 open_by_handle_at@@GLIBC_2.14
  1072: 0006e860    15 FUNC    GLOBAL DEFAULT   12 _IO_marker_difference@@GLIBC_2.0
  1073: 00095440    57 FUNC    GLOBAL DEFAULT   12 __wcstol_internal@@GLIBC_2.0
  1074: 0005e070    41 FUNC    GLOBAL DEFAULT   12 _IO_sscanf@@GLIBC_2.0
  1075: 00079810    82 IFUNC   GLOBAL DEFAULT   12 __strncasecmp_l@@GLIBC_2.1
  1076: 0002cb50    83 FUNC    GLOBAL DEFAULT   12 sigaddset@@GLIBC_2.0
  1077: 000a3c90    24 FUNC    GLOBAL DEFAULT   12 ctime@@GLIBC_2.0
  1078: 00122b20   118 FUNC    GLOBAL DEFAULT   12 __frame_state_for@@GLIBC_2.0
  1079: 000ee020   168 FUNC    WEAK   DEFAULT   12 iswupper@@GLIBC_2.0
  1080: 00115e80    68 FUNC    GLOBAL DEFAULT   12 svcerr_noprog@@GLIBC_2.0
  1081: 000e0850   183 FUNC    GLOBAL DEFAULT   12 fallocate64@@GLIBC_2.11
  1082: 0006eb30     3 FUNC    GLOBAL DEFAULT   12 _IO_iter_end@@GLIBC_2.2
  1083: 000b0d20   334 FUNC    GLOBAL DEFAULT   12 getgrnam@@GLIBC_2.0
  1084: 000f97d0    61 FUNC    GLOBAL DEFAULT   12 __wmemcpy_chk@@GLIBC_2.4
  1085: 000ea6e0    60 FUNC    WEAK   DEFAULT   12 adjtimex@@GLIBC_2.0
  1086: 000f6ef0    58 FUNC    GLOBAL DEFAULT   12 pthread_mutex_unlock@@GLIBC_2.0
  1087: 000e2180    64 FUNC    GLOBAL DEFAULT   12 sethostname@@GLIBC_2.0
  1088: 0006d9a0   120 FUNC    GLOBAL DEFAULT   12 _IO_setb@@GLIBC_2.0
  1089: 000d77c0   218 FUNC    WEAK   DEFAULT   12 __pread64@@GLIBC_2.1
  1090: 00075df0   234 FUNC    GLOBAL DEFAULT   12 mcheck@@GLIBC_2.0
  1091: 00025540    19 FUNC    GLOBAL DEFAULT   12 __isblank_l@@GLIBC_2.1
  1092: 001188a0   221 FUNC    GLOBAL DEFAULT   12 xdr_reference@@GLIBC_2.0
  1093: 00125240    65 FUNC    GLOBAL DEFAULT   12 getpwuid_r@GLIBC_2.0
  1094: 000b26d0   555 FUNC    GLOBAL DEFAULT   12 getpwuid_r@@GLIBC_2.1.2
  1095: 000fe6b0   172 FUNC    GLOBAL DEFAULT   12 endrpcent@@GLIBC_2.0
  1096: 00115460   114 FUNC    GLOBAL DEFAULT   12 netname2host@@GLIBC_2.1
  1097: 000fb030   532 FUNC    GLOBAL DEFAULT   12 inet_network@@GLIBC_2.0
  1098: 000256e0    48 FUNC    WEAK   DEFAULT   12 isctype@@GLIBC_2.3
  1099: 0002e4e0   213 FUNC    GLOBAL DEFAULT   12 putenv@@GLIBC_2.0
  1100: 0009f2a0   223 FUNC    GLOBAL DEFAULT   12 wcswidth@@GLIBC_2.0
  1101: 0010c280   262 FUNC    GLOBAL DEFAULT   12 pmap_set@@GLIBC_2.0
  1102: 000dac20    66 FUNC    WEAK   DEFAULT   12 fchown@@GLIBC_2.0
  1103: 000f6bc0    58 FUNC    GLOBAL DEFAULT   12 pthread_cond_broadcast@@GLIBC_2.3.2
  1104: 001278a0    58 FUNC    GLOBAL DEFAULT   12 pthread_cond_broadcast@GLIBC_2.0
  1105: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.0
  1106: 0006d150   499 FUNC    GLOBAL DEFAULT   12 _IO_link_in@@GLIBC_2.0
  1107: 000ebf30    63 FUNC    GLOBAL DEFAULT   12 ftok@@GLIBC_2.0
  1108: 00118040    30 FUNC    GLOBAL DEFAULT   12 xdr_netobj@@GLIBC_2.0
  1109: 0002a7f0   447 FUNC    GLOBAL DEFAULT   12 catopen@@GLIBC_2.0
  1110: 00096d20    43 FUNC    GLOBAL DEFAULT   12 __wcstoull_l@@GLIBC_2.1
  1111: 00047a60    37 FUNC    WEAK   DEFAULT   12 register_printf_function@@GLIBC_2.0
  1112: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.1
  1113: 0002bd50    54 FUNC    GLOBAL DEFAULT   12 __sigsetjmp@@GLIBC_2.0
  1114: 000a1f60   273 FUNC    GLOBAL DEFAULT   12 __isoc99_wscanf@@GLIBC_2.7
  1115: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2
  1116: 000e1af0   218 FUNC    GLOBAL DEFAULT   12 preadv64@@GLIBC_2.10
  1117: 001b7f1c     4 OBJECT  GLOBAL DEFAULT   32 stdout@@GLIBC_2.0
  1118: 00079490    17 FUNC    GLOBAL DEFAULT   12 __ffs@@GLIBC_2.0
  1119: 000faf40   112 FUNC    WEAK   DEFAULT   12 inet_makeaddr@@GLIBC_2.0
  1120: 000e42f0   824 FUNC    GLOBAL DEFAULT   12 getttyent@@GLIBC_2.0
  1121: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.3
  1122: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.4
  1123: 001b90b0     4 OBJECT  GLOBAL DEFAULT   33 __curbrk@@GLIBC_2.0
